Date,Price,Open,High,Low,Vol.,Change %,EPU,GPRD,Gold,MA50,EMA50,OBV,MACD,MACD Signal,PSAR
2015-02-24,238.9,238.8,240.3,235.5,45030.0,0.0003,116.26505340487216,149.08883666992188,1196.9000244140625,236.28,248.70710312363988,-557570.0,0.5552157196735834,-0.9279376612605189,227.29457871292695
2015-02-25,237.3,238.9,239.6,234.6,38100.0,-0.0065,116.26505340487216,114.378173828125,1201.0,235.38,248.25976574624224,-595670.0,0.46524230034978586,-0.649301668938458,228.78679556440989
2015-02-26,236.5,237.3,238.2,233.5,50870.0,-0.0034,116.26505340487216,95.06265258789062,1209.5999755859375,234.28400000000002,247.7985984620759,-646540.0,0.32563073477874127,-0.45431518819501815,230.21932374183348
2015-02-27,253.5,236.5,258.7,235.7,167810.0,0.0716,116.26505340487216,105.93698120117188,1212.5999755859375,233.7,248.02218283611214,-478730.0,1.568662918621584,-0.04971956683169776,231.59455079216013
2015-02-28,254.1,253.5,255.4,248.7,39410.0,0.0023,116.26505340487216,51.557472229003906,1212.5999755859375,233.02200000000002,248.260528607245,-439320.0,2.572535280109605,0.4747314025565628,232.91476876047372
2015-03-01,257.9,254.1,260.6,244.8,51330.0,0.0153,113.1828314370053,111.4092254638672,1212.5999755859375,232.71200000000002,248.6385470932354,-387990.0,3.6328622268012793,1.1063575674055062,234.18217801005477
2015-03-02,273.8,257.9,274.8,256.1,81090.0,0.0613,113.1828314370053,105.46525573730467,1207.699951171875,232.89199999999997,249.62527073663793,-306900.0,5.690578641140291,2.0232017821524635,235.3988908896526
2015-03-03,280.6,273.8,287.1,266.1,164820.0,0.0252,113.1828314370053,149.37307739257812,1204.0,233.118,250.83996600186782,-142080.0,7.780349864441348,3.1746313986102406,237.76295743627344
2015-03-04,271.9,280.6,284.5,265.9,139000.0,-0.0311,113.1828314370053,218.31878662109375,1200.5999755859375,234.13,251.6658496880691,-281080.0,8.634952961165055,4.266695711121204,241.70992084137157
2015-03-05,275.2,271.9,280.8,262.8,123640.0,0.0121999999999999,113.1828314370053,77.4869613647461,1195.9000244140625,236.33599999999998,252.58875754343896,-157440.0,9.469357632829883,5.30722809546294,245.34112717406185
2015-03-06,272.6,275.2,278.0,269.0,98800.0,-0.0097,113.1828314370053,86.04071807861328,1164.0999755859375,237.592,253.3735121495786,-256240.0,9.80777317179431,6.207337110729214,248.6818370001369
2015-03-07,274.9,272.6,278.3,269.4,60720.0,0.0086,113.1828314370053,59.09745407104492,1164.0999755859375,238.952,254.2176881437128,-195520.0,10.1446198399654,6.9947936565764515,251.75529004012597
2015-03-08,274.5,274.9,278.8,271.3,50400.0,-0.0015,113.1828314370053,86.04071807861328,1164.0999755859375,240.45,255.01307292239073,-245920.0,10.261014012008673,7.648037727662897,254.58286683691588
2015-03-09,290.0,274.5,293.3,273.8,151770.0,0.0566,113.1828314370053,79.82090759277344,1166.4000244140625,242.03799999999998,256.3851092783754,-94150.0,11.471738630994025,8.412777908329122,257.18423748996264
2015-03-10,291.4,290.0,301.0,288.1,158180.0,0.0046999999999999,113.1828314370053,89.771484375,1160.0999755859375,243.548,257.7582422478509,64030.0,12.401260897936993,9.210474506250698,260.79581374096637
2015-03-11,295.6,291.4,297.7,288.9,79980.0,0.0144999999999999,113.1828314370053,78.04478454589844,1150.699951171875,245.248,259.2422327479352,144010.0,13.323236908813328,10.033026986763225,265.6203160920504
2015-03-12,293.9,295.6,297.0,290.8,107320.0,-0.0059,113.1828314370053,105.60790252685548,1152.0999755859375,246.562,260.60136087546715,36690.0,13.758138491023374,10.778049287615255,269.8658781610044
2015-03-13,287.2,293.9,294.9,286.1,97340.0,-0.0226,113.1828314370053,67.84777069091797,1152.5999755859375,247.65200000000002,261.64444476270376,-60650.0,13.407612511375703,11.303961932367345,273.60197278168386
2015-03-14,281.6,287.2,288.4,279.3,75720.0,-0.0195,113.1828314370053,66.88500213623047,1152.5999755859375,248.64,262.4270155563232,-136370.0,12.533466943146038,11.549862934523084,276.8897360478818
2015-03-15,284.9,281.6,286.4,280.4,39460.0,0.0116,113.1828314370053,116.68535614013672,1152.5999755859375,249.37400000000002,263.3083090639184,-96910.0,11.969011390337641,11.633692625685995,279.3
2015-03-16,290.4,284.9,294.0,284.8,66340.0,0.0194,113.1828314370053,109.26010131835938,1153.300048828125,250.14,264.3707283163138,-30570.0,11.829121582407026,11.672778417030202,279.3
2015-03-17,285.4,290.4,292.5,283.3,65010.00000000001,-0.0173,113.1828314370053,97.29219818115234,1148.300048828125,250.46399999999997,265.19540563724263,-95580.0,11.185856102319974,11.575393954088156,280.4
2015-03-18,255.9,285.4,285.6,248.2,206740.0,-0.1032,113.1828314370053,117.37445068359376,1151.4000244140625,250.31599999999997,264.8308799259782,-302320.0,8.201122679433354,10.900539699157196,301.0
2015-03-19,260.9,255.9,264.8,247.0,180690.0,0.0196,113.1828314370053,55.86671829223633,1169.0999755859375,250.81,264.6767277720183,-121630.0,6.168056633816377,9.954043086089033,299.944
2015-03-20,261.8,260.9,264.7,257.9,52830.0,0.0033,113.1828314370053,94.76250457763672,1184.800048828125,251.36599999999999,264.56391491821364,-68800.0,4.576702248973277,8.878574918665882,297.82624000000004
2015-03-21,259.7,261.8,263.3,254.0,51650.0,-0.0079,113.1828314370053,74.55940246582031,1184.800048828125,251.924,264.3731731567151,-120450.0,3.110237107013859,7.7249073563354775,295.7931904
2015-03-22,268.6,259.7,270.4,259.0,56630.0,0.0341,113.1828314370053,78.87065887451172,1184.800048828125,252.926,264.53893107213804,-63820.0,2.6358243934329266,6.707090763754968,293.841462784
2015-03-23,265.5,268.6,271.0,259.4,81450.0,-0.0116,113.1828314370053,98.2957763671875,1188.0,253.73,264.57662004970126,-145270.0,1.9868021888503904,5.763033048774052,291.96780427263997
2015-03-24,246.7,265.5,267.0,242.7,151090.0,-0.0706,113.1828314370053,100.38084411621094,1191.699951171875,253.886,263.87557612618355,-296360.0,-0.044047711478981455,4.601616896723446,290.16909210173435
2015-03-25,246.4,246.7,249.2,234.8,131440.0,-0.0014,113.1828314370053,105.37905883789062,1197.300048828125,254.266,263.19025941535284,-427800.0,-1.6585990839708984,3.349573700584577,287.3209465756303
2015-03-26,248.0,246.4,254.7,243.5,89470.0,0.0067,113.1828314370053,103.40631103515624,1205.0999755859375,254.694,262.59456296769196,-338330.0,-2.7770242437982233,2.124254111708017,283.11927084957983
2015-03-27,247.2,248.0,250.1,244.5,62560.0,-0.0033,113.1828314370053,199.252197265625,1199.800048828125,255.308,261.99085461601777,-400890.0,-3.6854539360413128,0.9623125021581512,279.25372918161344
2015-03-28,252.0,247.2,254.3,246.3,55060.0,0.0195,113.1828314370053,91.8117446899414,1199.800048828125,255.888,261.5990563957818,-345830.0,-3.9722811429435296,-0.02460622686218499,275.6974308470844
2015-03-29,242.1,252.0,252.8,238.9,77540.0,-0.0394,113.1828314370053,129.1449432373047,1199.800048828125,256.17600000000004,260.8343875175159,-423370.0,-4.941478742163866,-1.0079807299225214,272.4256363793176
2015-03-30,246.8,242.1,248.8,236.6,85330.0,0.0195,113.1828314370053,123.23540496826172,1184.800048828125,256.638,260.2840193795741,-338040.0,-5.269579667568252,-1.8603005174516676,269.4155854689722
2015-03-31,244.1,246.8,248.7,241.2,75330.0,-0.0107,113.1828314370053,131.05657958984375,1183.0999755859375,257.11400000000003,259.6493519529241,-413370.0,-5.681971222599401,-2.6246346584812144,266.64633863145446
2015-04-01,246.2,244.1,247.7,239.6,67080.0,0.0086,102.05687233228088,138.92813110351562,1208.0999755859375,257.644,259.1219263861428,-346290.0,-5.772796842950328,-3.254267095375037,264.0986315409381
2015-04-02,252.6,246.2,254.9,244.3,81370.0,0.0258,102.05687233228088,113.84656524658205,1200.9000244140625,258.32,258.8661645670784,-264920.0,-5.26762834786399,-3.656939345872828,261.75474101766304
2015-04-03,254.5,252.6,256.5,251.3,71740.0,0.0074,102.05687233228088,150.14471435546875,1200.9000244140625,258.974,258.694942427193,-193180.0,-4.660244161139758,-3.857600308926214,259.59836173625
2015-04-04,252.9,254.5,255.2,250.3,30720.0,-0.0062,102.05687233228088,165.62838745117188,1200.9000244140625,259.308,258.46768978298934,-223900.0,-4.258900491641981,-3.937860345469368,257.61449279735
2015-04-05,259.6,252.9,260.3,250.6,43830.0,0.0266999999999999,102.05687233228088,116.45745849609376,1200.9000244140625,259.328,258.51209410522506,-180070.0,-3.36145003272901,-3.8225782829212966,234.8
2015-04-06,255.0,259.6,261.5,252.3,45930.0,-0.018,102.05687233228088,116.78925323486328,1218.5999755859375,259.762,258.374364924628,-226000.0,-2.986963775372942,-3.6554553814116257,235.31
2015-04-07,253.0,255.0,255.6,250.1,44790.0,-0.0078,102.05687233228088,110.12525177001952,1210.5999755859375,260.106,258.1636055158191,-270790.0,-2.8190675478105334,-3.4881778146914075,236.3576
2015-04-08,244.6,253.0,254.3,242.6,102650.0,-0.0332,102.05687233228088,166.75509643554688,1203.0999755859375,260.134,257.6316994171595,-373440.0,-3.325484263562913,-3.4556391044657087,237.363296
2015-04-09,243.3,244.6,246.2,237.6,69190.0,-0.0051,102.05687233228088,134.8137969970703,1193.5999755859375,260.296,257.0696719890356,-442630.0,-3.7880559438411296,-3.522122472340793,261.5
2015-04-10,234.7,243.3,244.1,231.3,100200.0,-0.0353,102.05687233228088,142.1363983154297,1204.5999755859375,260.152,256.1924299502499,-542830.0,-4.793340810795968,-3.7763661400318282,261.022
2015-04-11,236.5,234.7,240.0,233.1,51990.0,0.0075,102.05687233228088,74.88043212890625,1204.5999755859375,259.992,255.42017779533813,-490840.0,-5.382742449455208,-4.097641401916504,259.83312
2015-04-12,235.9,236.5,237.5,232.3,33030.0,-0.0027,102.05687233228088,53.0010871887207,1204.5999755859375,259.822,254.6546806268935,-523870.0,-5.831045813653134,-4.44432228426383,258.6917952
2015-04-13,223.6,235.9,236.8,220.4,105150.0,-0.052,102.05687233228088,79.2243423461914,1199.300048828125,259.58,253.43685001407417,-629020.0,-7.097026559806466,-4.974863139372357,257.596123392
2015-04-14,218.0,223.6,224.7,214.3,115190.0,-0.025,102.05687233228088,121.64796447753906,1192.800048828125,259.164,252.04716962136538,-744210.0,-8.454737667934495,-5.6708380450847855,255.36435598847999
2015-04-15,223.0,218.0,223.6,217.1,77230.0,0.0227999999999999,102.05687233228088,143.6572723388672,1201.5,258.846,250.90806493033145,-666980.0,-9.02326075643441,-6.3413225873547105,252.07920750940158
2015-04-16,228.0,223.0,229.5,222.9,84890.0,0.0225,102.05687233228088,104.71763610839844,1198.0,258.66,250.0097094428675,-582090.0,-8.966995247351036,-6.866457119353976,249.05687090864947
2015-04-17,222.6,228.0,229.3,220.6,66920.0,-0.0236,102.05687233228088,99.0600357055664,1202.9000244140625,258.382,248.93481887648053,-649010.0,-9.251493834281717,-7.343464462339525,246.2763212359575
2015-04-18,223.4,222.6,224.5,220.6,36540.0,0.0034,102.05687233228088,47.47891998291016,1202.9000244140625,257.78,247.93345343034406,-612470.0,-9.305143794591714,-7.7358003287899635,243.7182155370809
2015-04-19,223.0,223.4,226.9,222.0,35500.0,-0.0015,102.05687233228088,97.81204223632812,1202.9000244140625,257.158,246.95567094287958,-647970.0,-9.273044546463183,-8.043249172324607,241.36475829411444
2015-04-20,224.2,223.0,226.7,221.6,44870.0,0.0055,102.05687233228088,91.7326431274414,1193.5,256.48400000000004,246.06329169021765,-603100.0,-9.046493345833,-8.243898007026287,239.19957763058528
2015-04-21,233.7,224.2,235.3,223.3,68350.0,0.0423,102.05687233228088,85.28290557861328,1202.9000244140625,255.68200000000002,245.57845672197382,-534750.0,-8.008067267324066,-8.196731859085842,237.20761142013845
2015-04-22,233.8,233.7,238.4,231.8,77560.0,0.0002,102.05687233228088,75.58879852294922,1186.9000244140625,254.746,245.116556458367,-457190.0,-7.095248348066946,-7.976435156882063,214.3
2015-04-23,235.4,233.8,236.1,232.6,42450.0,0.0069,102.05687233228088,61.07770919799805,1194.4000244140625,254.01600000000002,244.73551502862713,-414740.0,-6.171583971463008,-7.615464919798253,214.782
2015-04-24,231.1,235.4,236.6,229.1,69780.0,-0.0183,102.05687233228088,156.40452575683594,1175.199951171875,253.13400000000001,244.20078894907314,-484520.0,-5.720603802084298,-7.236492696255462,215.25436000000002
2015-04-25,226.1,231.1,232.3,223.1,43780.0,-0.0214,102.05687233228088,41.45420455932617,1175.199951171875,252.20399999999998,243.4909540883252,-528300.0,-5.70094009328804,-6.929382175661978,215.71727280000002
2015-04-26,218.7,226.1,226.7,214.1,100770.0,-0.0329,102.05687233228088,39.27945709228515,1175.199951171875,251.08,242.51875981035167,-629070.0,-6.210879465675134,-6.785681633664609,238.4
2015-04-27,229.0,218.7,242.6,216.6,123410.0,0.0469,102.05687233228088,76.0417251586914,1203.300048828125,250.17,241.98861236680847,-505660.0,-5.7179729401587736,-6.572139894963442,214.1
2015-04-28,225.8,229.0,229.9,222.0,65970.0,-0.0138,102.05687233228088,46.00788497924805,1214.0,248.886,241.35376482301206,-571630.0,-5.521901184382045,-6.362092152847163,214.1
2015-04-29,225.4,225.8,227.2,222.3,60890.0,-0.0017,102.05687233228088,84.09903717041016,1209.800048828125,247.56600000000003,240.7281269868155,-632520.0,-5.3372648949913355,-6.157126701275998,214.67
2015-04-30,235.8,225.4,240.0,224.7,112240.0,0.0458999999999999,102.05687233228088,52.747894287109375,1182.4000244140625,246.37,240.5348671049796,-520280.0,-4.302153672306417,-5.786132095482082,215.2286
2015-05-01,233.2,235.8,239.4,232.4,60140.0,-0.0109,105.01260382346898,76.23860931396484,1174.5,245.15600000000003,240.24722525772552,-580420.0,-3.6495491112591765,-5.358815498637501,215.776028
2015-05-02,235.3,233.2,236.4,231.7,37080.0,0.0091,105.01260382346898,41.45420455932617,1174.5,244.118,240.05321642408924,-543340.0,-2.9291375707092584,-4.872879913051853,216.31250744
2015-05-03,240.0,235.3,243.6,233.8,55720.0,0.0197999999999999,105.01260382346898,43.83359909057617,1174.5,243.28599999999997,240.05112950549753,-487620.0,-1.956403314486863,-4.289584593338855,216.8382572912
2015-05-04,239.0,240.0,243.2,237.4,69120.0,-0.0043,105.01260382346898,70.595703125,1186.800048828125,242.368,240.00990874057607,-556740.0,-1.2517664662842662,-3.6820209679279374,217.908726999552
2015-05-05,235.8,239.0,239.6,231.8,77870.0,-0.0132,105.01260382346898,44.76443099975586,1193.199951171875,241.27599999999998,239.84481428016133,-634610.0,-0.9407060699285523,-3.1337579883280604,218.9363779195699
2015-05-06,230.0,235.8,237.1,228.2,103660.0,-0.0246,105.01260382346898,99.69424438476562,1190.300048828125,240.168,239.4587431319197,-738270.0,-1.1489555477703561,-2.73679750021652,219.9229228027871
2015-05-07,237.7,230.0,240.3,228.3,91050.0,0.0335,105.01260382346898,64.28498840332031,1182.4000244140625,239.804,239.3897728130209,-647220.0,-0.6847754458199518,-2.3263930893372065,220.87000589067563
2015-05-08,243.7,237.7,247.0,235.8,87500.0,0.0253,105.01260382346898,71.75237274169922,1189.0999755859375,239.46,239.55880133015734,-559720.0,0.165334610646255,-1.8280475493405142,221.7792056550486
2015-05-09,241.4,243.7,247.9,238.5,62790.0,-0.0096,105.01260382346898,50.07369613647461,1189.0999755859375,239.05200000000002,239.63100519956294,-622510.0,0.6460153145939103,-1.3332349765536293,223.2924533157457
2015-05-10,240.0,241.4,244.8,238.2,44000.0,-0.006,105.01260382346898,52.5804443359375,1189.0999755859375,238.658,239.6454755838938,-666510.0,0.9035740961529655,-0.8858731620123104,225.26105705048604
2015-05-11,241.8,240.0,243.9,238.9,57170.0,0.0077,105.01260382346898,118.67454528808594,1183.199951171875,238.122,239.7299667374666,-609340.0,1.2386577672188537,-0.4609669761660776,227.07217248644716
2015-05-12,241.6,241.8,243.0,239.2,40080.0,-0.001,105.01260382346898,62.16614532470703,1192.5999755859375,237.644,239.80330137521304,-649420.0,1.4711175349517305,-0.07455007394251602,228.73839868753137
2015-05-13,236.4,241.6,243.9,234.1,84430.0,-0.0215,105.01260382346898,114.38423919677734,1218.4000244140625,237.438,239.66983857618507,-733850.0,1.2216644465948718,0.18469283016496155,230.27132679252887
2015-05-14,236.9,236.4,239.2,232.4,71020.0,0.0022,105.01260382346898,77.46539306640625,1225.4000244140625,237.248,239.56121745555038,-662830.0,1.0521879306845392,0.3581918502688771,231.68162064912656
2015-05-15,237.2,236.9,238.8,235.5,46030.0,0.0013,105.01260382346898,95.23632049560548,1225.5,237.032,239.46862069258762,-616800.0,0.9313480628837567,0.47282309279185303,232.4
2015-05-16,236.2,237.2,237.8,234.6,27050.0,-0.0040999999999999,105.01260382346898,78.19366455078125,1225.5,236.812,239.34043948895675,-643850.0,0.7462872198730679,0.5275159182080961,232.4
2015-05-17,236.3,236.2,237.8,235.4,28430.0,0.0003,105.01260382346898,76.887451171875,1225.5,236.498,239.22120656782118,-615420.0,0.6007690412194222,0.5421665428103614,233.64000000000001
2015-05-18,232.6,236.3,237.1,231.5,53140.0,-0.0155,105.01260382346898,112.11767578125,1227.800048828125,236.308,238.9615514082988,-668560.0,0.18475600619197508,0.47068443548668415,247.9
2015-05-19,232.0,232.6,234.5,231.3,40940.0,-0.0027,105.01260382346898,128.43557739257812,1206.9000244140625,236.012,238.6885493922871,-709500.0,-0.1911488617775774,0.33831777603383184,247.572
2015-05-20,234.0,232.0,235.2,231.5,49690.0,0.0084,105.01260382346898,71.46401977539062,1208.9000244140625,235.81,238.50468471023663,-659810.0,-0.3239387285710791,0.20586647511284967,246.92112
2015-05-21,235.4,234.0,236.6,233.6,42940.0,0.0060999999999999,105.01260382346898,56.78687286376953,1204.4000244140625,235.59400000000002,238.38293236865874,-616870.0,-0.3126038523714101,0.10217240961599772,246.2962752
2015-05-22,240.4,235.4,242.0,234.6,74110.0,0.0212,105.01260382346898,84.28925323486328,1204.300048828125,235.35,238.4620330600839,-542760.0,0.09869958456417294,0.10147784460563276,245.696424192
2015-05-23,238.9,240.4,241.7,238.1,36030.0,-0.0059,105.01260382346898,80.7943344116211,1204.300048828125,235.03799999999998,238.47920823419827,-578790.0,0.30016296581493407,0.14121486884749304,245.12056722431998
2015-05-24,241.0,238.9,242.4,237.5,30260.0,0.0085,105.01260382346898,63.16336441040039,1204.300048828125,234.8,238.57806281324932,-548530.0,0.6221053532243559,0.2373929657228656,244.56774453534717
2015-05-25,237.4,241.0,241.8,235.8,26390.0,-0.0148,105.01260382346898,86.68401336669922,1204.300048828125,234.35600000000002,238.53186427155327,-574920.0,0.5800704105596708,0.30592845469022667,244.03703475393328
2015-05-26,237.8,237.4,239.0,235.6,37080.0,0.0018,105.01260382346898,37.399959564208984,1187.199951171875,234.012,238.50316371188453,-537840.0,0.572435393821678,0.35922984251651696,243.52755336377595
2015-05-27,237.3,237.8,238.9,235.9,48030.0,-0.0023,105.01260382346898,83.27684020996094,1185.9000244140625,233.69799999999998,238.4559808212224,-585870.0,0.520044022943523,0.3913926786019182,243.0384512292249
2015-05-28,237.3,237.3,238.4,236.2,35750.0,0.0,105.01260382346898,55.8925895690918,1188.0999755859375,233.55200000000002,238.410648239998,-550120.0,0.47307022498549145,0.40772818787863285,242.56891318005592
2015-05-29,237.0,237.3,237.9,235.1,38920.0,-0.0012,105.01260382346898,55.4736213684082,1189.4000244140625,233.42600000000002,238.35532870117456,-589040.0,0.4069446542208368,0.4075714811470737,242.11815665285368
2015-05-30,233.2,237.0,237.1,231.6,41630.0,-0.0161,105.01260382346898,68.61474609375,1189.4000244140625,233.396,238.15315894818733,-630670.0,0.04736542180725678,0.33553026927911034,241.68543038673954
2015-05-31,229.8,233.2,234.0,229.1,39000.0,-0.0144999999999999,105.01260382346898,84.0397720336914,1189.4000244140625,233.262,237.8255840874741,-669670.0,-0.5061210471413631,0.16720000599501567,241.27001317126997
2015-06-01,223.1,229.8,231.8,221.0,87060.0,-0.0292,120.12306613437524,106.23394775390624,1188.300048828125,233.00600000000003,237.24811020169082,-756730.0,-1.4684694652960673,-0.1599338882632009,240.53981238099377
2015-06-02,225.7,223.1,227.4,222.3,60810.0,0.0116999999999999,120.12306613437524,65.3465576171875,1194.0999755859375,233.048,236.79524313495784,-695920.0,-1.9983040440179138,-0.5276079194141435,238.97662739051427
2015-06-03,225.6,225.7,227.9,223.7,54350.0,-0.0007,120.12306613437524,129.118896484375,1184.699951171875,233.2,236.3562139924105,-750270.0,-2.3986211180134376,-0.9018105591340023,237.53849719927314
2015-06-04,224.2,225.6,226.7,223.5,44060.0,-0.0060999999999999,120.12306613437524,84.12870788574219,1174.9000244140625,233.22400000000002,235.87949971819833,-794330.0,-2.79660604928614,-1.28076965716443,236.21541742333127
2015-06-05,225.3,224.2,226.4,222.1,56460.0,0.0048,120.12306613437524,62.501277923583984,1167.800048828125,233.17,235.4646173763082,-737870.0,-2.9887981629694593,-1.622375358325436,234.99818402946477
2015-06-06,224.7,225.3,225.8,223.5,22470.0,-0.0024,120.12306613437524,36.68402862548828,1167.800048828125,233.21200000000002,235.04247551841377,-760340.0,-3.1531788997530157,-1.928536066610952,233.87832930710758
2015-06-07,223.5,224.7,226.4,222.2,40480.0,-0.0056999999999999,120.12306613437524,86.60308074951172,1167.800048828125,233.21400000000003,234.58982941965246,-800820.0,-3.341760059344125,-2.2111808651575866,232.84806296253896
2015-06-08,228.6,223.5,229.9,223.0,74150.0,0.0227999999999999,120.12306613437524,81.79179382324219,1173.199951171875,233.326,234.35493414829355,-726670.0,-3.0445884885468786,-2.377862389835445,231.90021792553586
2015-06-09,229.6,228.6,231.4,227.5,54840.0,0.0043,120.12306613437524,95.46304321289062,1177.300048828125,233.43399999999997,234.16846614247814,-671830.0,-2.6972935144060557,-2.4417486147495673,221.0
2015-06-10,228.8,229.6,230.4,227.8,41640.0,-0.0034,120.12306613437524,48.58432388305664,1186.0999755859375,233.336,233.9579380584594,-713470.0,-2.458275588632972,-2.4450540095262485,221.208
2015-06-11,229.9,228.8,230.6,228.5,38000.0,0.0048,120.12306613437524,54.96517181396485,1179.9000244140625,233.25799999999998,233.79880323263748,-675470.0,-2.1552470076012753,-2.387092609141254,221.41184
2015-06-12,230.5,229.9,231.6,229.3,40750.0,0.0025,120.12306613437524,41.64371109008789,1178.800048828125,233.16,233.66943839998504,-634720.0,-1.8454069853387978,-2.278755484380763,221.61160320000002
2015-06-13,232.5,230.5,233.1,229.0,38010.0,0.0088,120.12306613437524,56.14521408081055,1178.800048828125,233.188,233.62357807057387,-596710.0,-1.4220803925651921,-2.1074204660176488,222.01113907200002
2015-06-14,233.8,232.5,235.5,232.1,32900.0,0.0055,120.12306613437524,64.6985855102539,1178.800048828125,233.342,233.6304965776102,-563810.0,-0.9705045105623356,-1.8800372749265861,222.67647072768003
2015-06-15,237.0,233.8,238.6,233.3,63470.0,0.0139,120.12306613437524,63.19683837890625,1185.300048828125,233.708,233.7626339667235,-500340.0,-0.350375206878482,-1.5741048613169655,223.70235306946563
2015-06-16,249.8,237.0,254.1,235.7,122470.0,0.0541,120.12306613437524,114.22647094726562,1180.5,234.12400000000002,234.39155028175398,-377870.0,1.1605565861145806,-1.0271725718306564,225.19211776251908
2015-06-17,247.4,249.8,258.5,245.1,121620.0,-0.0098,120.12306613437524,79.92790985107422,1176.4000244140625,234.556,234.90168556482246,-499490.0,2.13965634887424,-0.39380678768967703,228.6610636310168
2015-06-18,248.4,247.4,251.9,242.5,78140.0,0.0043,120.12306613437524,83.08512115478516,1201.5,235.016,235.43103122894706,-421350.0,2.9621458342400615,0.27738373669627064,232.83851472267443
2015-06-19,244.1,248.4,250.8,243.6,84700.0,-0.0173,120.12306613437524,44.27490234375,1201.5,235.18200000000002,235.7709907885962,-506050.0,3.2297698374840706,0.8678609568538308,236.4311226615
2015-06-20,245.0,244.1,246.6,238.7,51280.0,0.0034999999999999,120.12306613437524,99.45352935791016,1201.5,235.418,236.13291271845517,-454770.0,3.474435141023008,1.3891757936876663,258.5
2015-06-21,244.1,245.0,246.0,240.9,25150.0,-0.0036,120.12306613437524,74.66853332519531,1201.5,235.59400000000002,236.44534751380988,-479920.0,3.5547349071458427,1.8222876163793016,258.104
2015-06-22,247.5,244.1,248.6,243.2,47590.0,0.0138,120.12306613437524,90.68220520019533,1183.699951171875,235.74400000000003,236.87886329758206,-432330.0,3.8483631010352894,2.2275027133104994,257.71592
2015-06-23,243.8,247.5,247.7,242.3,38430.0,-0.015,120.12306613437524,103.51773834228516,1176.199951171875,235.84,237.1502804231671,-470760.0,3.7394009953813168,2.529882369724663,257.33560159999996
2015-06-24,240.6,243.8,244.5,239.1,47110.0,-0.0131,120.12306613437524,84.81681060791016,1172.5999755859375,235.93600000000004,237.2855635438272,-517870.0,3.3561469126566124,2.695135278311053,256.962889568
2015-06-25,242.6,240.6,243.6,239.3,40360.0,0.0083,120.12306613437524,131.0054931640625,1171.5,236.18800000000002,237.4939728166183,-477510.0,3.1771740910044173,2.791543040849726,256.59763177663996
2015-06-26,242.9,242.6,243.5,240.1,37620.0,0.0016,120.12306613437524,81.48998260498047,1172.9000244140625,236.292,237.7059738826333,-439890.0,3.0246777311230346,2.838169978904388,256.23967914110716
2015-06-27,250.7,242.9,251.6,241.8,54700.0,0.032,120.12306613437524,78.12659454345703,1172.9000244140625,236.43199999999996,238.21554353429474,-385190.0,3.4929534864168374,2.969126680406878,255.888885558285
2015-06-28,248.9,250.7,251.6,246.6,39890.0,-0.0074,120.12306613437524,109.96076202392578,1172.9000244140625,236.582,238.6345418270675,-425080.0,3.676440719351689,3.1105894881958402,255.5451078471193
2015-06-29,257.0,248.9,257.5,248.0,92640.0,0.0325,120.12306613437524,136.92648315429688,1178.5,236.922,239.35475587306485,-332440.0,4.424455608752453,3.3733627123071632,238.7
2015-06-30,264.1,257.0,268.7,255.4,116530.0,0.0278,120.12306613437524,169.31866455078125,1171.5,237.368,240.3251576035329,-215910.0,5.526467780120555,3.8039837258698417,239.076
2015-07-01,257.6,264.1,265.0,254.4,66940.0,-0.0246,124.27833893607767,93.14065551757812,1169.0,237.688,241.00260240339435,-282850.0,5.808369421162581,4.204860864928389,240.26095999999998
2015-07-02,254.9,257.6,261.3,253.1,45010.0,-0.0106,124.27833893607767,84.56055450439453,1163.0,238.058,241.54759838757496,-327860.0,5.747655670740642,4.51341982609084,241.39852159999998
2015-07-03,255.4,254.9,256.7,252.4,36580.0,0.002,124.27833893607767,86.95490264892578,1163.0,238.42800000000003,242.09082982335636,-291280.0,5.674473607923005,4.745630582457273,242.49058073599997
2015-07-04,260.5,255.4,261.1,253.4,32950.0,0.0202,124.27833893607767,50.12138366699219,1163.0,238.894,242.8127580655777,-258330.0,5.959308474855931,4.988366160937005,243.53895750655997
2015-07-05,270.1,260.5,274.1,257.6,48450.0,0.0368,124.27833893607767,80.4021224975586,1163.0,239.57199999999997,243.88284598457466,-209880.0,6.880369313907607,5.366766791531126,244.54539920629756
2015-07-06,269.1,270.1,277.5,266.5,90580.0,-0.0039,124.27833893607767,109.32566833496094,1172.9000244140625,240.22799999999998,244.8717539851796,-300460.0,7.4438173295303045,5.782176899130962,246.3186752539197
2015-07-07,266.2,269.1,271.3,263.2,41610.0,-0.0107,124.27833893607767,82.0898666381836,1152.4000244140625,240.9,245.70815578968237,-342070.0,7.569096346561992,6.139560788617168,248.81318123360614
2015-07-08,268.6,266.2,273.6,263.2,45290.0,0.0091,124.27833893607767,61.78390121459961,1163.300048828125,241.632,246.60587517047915,-296780.0,7.772444905814041,6.466137612056543,251.10812673491765
2015-07-09,269.1,268.6,272.3,265.1,48390.0,0.0019,124.27833893607767,58.6295166015625,1159.0,242.334,247.48799771281332,-248390.0,7.883074746757217,6.749525038996678,253.21947659612422
